latitude,longitude,weatherstationtype,weatherstationurl,weatherstationairportid,state
61.57,-149.54,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=PAWS&format=raw&date=0&hours=36,PAWS,AK
64.689,-163.413,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=PAWM&format=raw&date=0&hours=36,PAWM,AK
56.484,-132.367,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=PAWG&format=raw&date=0&hours=36,PAWG,AK
33.259,-116.321,AWOS IIIP,https://aviationweather.gov/metar/data?ids=kL08&format=raw&hours=36&taf=off&layout=on&date=0,KL08,CA
35.7456,-119.2365,AWOS IIIP,https://aviationweather.gov/metar/data?ids=kDLO&format=raw&hours=36&taf=off&layout=on&date=0,KDLO,CA
32.826222,-116.972444,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KSEE&format=raw&date=0&hours=36,KSEE,CA
33.3541667,-117.2508333,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KL18&format=raw&date=0&hours=36,KL18,CA
37.5134444,-122.5011667,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KHAF&format=raw&date=0&hours=36,KHAF,CA
38.1436,-122.5561,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KDVO&format=raw&date=0&hours=36,KDVO,CA
38.2578056,-122.6053333,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KO69&format=raw&date=0&hours=36,KO69,CA
38.1461,-120.6482,AWOS IIIP,https://aviationweather.gov/metar/data?ids=kCPU&format=raw&hours=36&taf=off&layout=on&date=0,KCPU,CA
37.5118549,-122.2495235,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KSQL&format=raw&date=0&hours=36,KSQL,CA
37.0815833,-121.5968056,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KE16&format=raw&date=0&hours=36,KE16,CA
35.1349944,-118.4393,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KTSP&format=raw&date=0&hours=36,KTSP,CA
34.1116111,-117.6873889,AWOS IIIP,https://aviationweather.gov/metar/data?ids=KCCB&format=raw&date=0&hours=36,KCCB,CA
38.0972,-106.1686,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K04V&format=raw&date=0&hours=36,K04V,CO
27.9772139,-82.7590569,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KCLW&format=raw&date=0&hours=36,KCLW,FL
30.7311111,-86.1537778,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K54J&format=raw&date=0&hours=36,K54J,FL
20.78561,-156.951422,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=PHNY&format=raw&date=0&hours=36,PHNY,HI
28.2036714,-177.37951,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=PMDY&format=raw&date=0&hours=36,PMDY,HI
39.6303,-86.8139,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K4I7&format=raw&date=0&hours=36,KGPC,IN
39.7467778,-86.4751667,AWOS IIIP,http://weather.noaa.gov/,K2R2,IN
39.6276,-86.088,AWOS IIIP,https://aviationweather.gov/metar/data?ids=KHFY&format=raw&hours=36&taf=off&layout=on&date=0,KHFY,IN
41.4727,-85.2608,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KC62&format=raw&date=0&hours=36,KC62,IN
40.7112778,-86.3726944,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KGGP&format=raw&date=0&hours=36,KGGP,IN
40.7088333,-86.76675,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KMCX&format=raw&date=0&hours=36,KMCX,IN
40.9478237,-87.1826481,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KRZL&format=raw&date=0&hours=36,KRZL,IN
42.778,-96.1937,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KLRJ&format=raw&date=0&hours=36,KLRJ,IA
42.9858275,-96.1614003,AWOS IIIP,https://aviationweather.gov/metar/data?ids=ksxk&format=raw&date=&hours=36,KSXK,IA
41.0105,-95.2599,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KRDK&format=raw&date=0&hours=36,KRDK,IA
37.7741111,-96.8177222,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KEQA&format=raw&date=0&hours=36,KEQA,KS
37.5827,-101.7328,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KJHN&format=raw&date=0&hours=36,KJHN,KS
38.3402511,-98.2285624,AWOS IIIP,https://aviationweather.gov/metar/data?ids=klyo&format=raw&date=0&hours=36,KLYO,KS
38.4743,-100.8849,AWOS IIIP,https://aviationweather.gov/metar/data?ids=ktqk&format=raw&date=&hours=36,KTQK,KS
37.6334769,-85.2418381,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K6I2&format=raw&date=0&hours=36,K6I2,KY
37.3362722,-88.109725,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K5M9&format=raw&date=0&hours=36,K5M9,KY
43.7226,-85.5041,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KRQB&format=raw&date=0&hours=36,KRQB,MI
43.0664722,-83.2715556,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KD95&format=raw&date=0&hours=36,KD95,MI
44.2448128,-84.1798093,AWOS IIIP,https://aviationweather.gov/metar/data?ids=KY31&format=raw&date=0&hours=36,KY31,MI
49.3183,-94.9028,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KFGN&format=raw&date=0&hours=36,KFGN,MN
33.8737,-88.4897,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KM40&format=raw&date=0&hours=36,KM40,MS
31.6058333,-90.4093056,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K1R7&format=raw&date=0&hours=36,K1R7,MS
32.7994,-89.126,AWOS IIIP,http://weather.noaa.gov/,KMPE,MS
39.4639,-92.427,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KMBY&format=raw&date=0&hours=36,KMBY,MO
45.2743611,-111.6488611,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KEKS&format=raw&date=0&hours=36,KEKS,MT
46.251494,-114.12554,AWOS IIIP,https://aviationweather.gov/metar/data?ids=k6s5&format=raw&date=&hours=36,K6S5,MT
44.6883889,-111.1176389,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KWYS&format=raw&date=0&hours=36,KWYS,MT
41.2406081,-96.594555,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KAHQ&format=raw&date=0&hours=36,KAHQ,NE
32.99,-106.9674166,AWOS IIIP,http://weather.noaa.gov/,9NM9,NM
42.9072,-77.3216,AWOS IIIP,http://weather.noaa.gov/,KIUA,NY
42.8434444,-75.5611944,AWOS IIIP,https://aviationweather.gov/metar/data?ids=kvgc&format=raw&hours=36&taf=off&layout=on,KVGC,NY
44.6767,-74.9484,AWOS IIIP,https://aviationweather.gov/metar/data?ids=KPTD&format=raw&date=0&hours=36,KPTD,NY
42.9139558,-76.4407689,AWOS IIIP,https://aviationweather.gov/metar/data?ids=k6B9&format=raw&date=0&hours=36,K6B9,NY
34.6018,-78.5793,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KEYF&format=raw&date=0&hours=36,KEYF,NC
35.5620417,-75.9556556,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K7W6&format=raw&date=0&hours=36,K7W6,NC
35.4606,-77.9649,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KGWW&format=raw&date=0&hours=36,KGWW,NC
35.8202,-81.6114,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KMRN&format=raw&date=0&hours=36,KMRN,NC
33.9293,-78.075,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KSUT&format=raw&date=0&hours=36,KSUT,NC
35.9372667,-77.5464819,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KETC&format=raw&date=0&hours=36,KETC,NC
46.8143056,-101.8651944,AWOS IIIP,https://aviationweather.gov/metar/data?ids=kd57&format=raw&date=&hours=36,KD57,ND
41.6097786,-84.1271886,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KUSE&format=raw&date=0&hours=36,KUSE,OH
35.9289,-95.0045,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KTQH&format=raw&date=0&hours=36,KTQH,OK
40.9729,-76.6041,AWOS IIIP,http://weather.noaa.gov/,79PN,PA
40.008159,-79,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K2G9&format=raw&date=0&hours=36,K2G9,PA
41.4125,-78.5026,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KOYM&format=raw&date=0&hours=36,KOYM,PA
32.2244,-80.6975,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KHXD&format=raw&date=0&hours=36,KHXD,SC
43.7661371,-99.3212292,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K9V9&format=raw&date=0&hours=36,K9V9,SD
44.016,-97.086,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KMDS&format=raw&date=0&hours=36,KMDS,SD
32.6988,-97.0469,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KGPM&format=raw&date=0&hours=36,KGPM,TX
27.5509,-98.0309,AWOS IIIP,https://aviationweather.gov/metar/data?ids=KIKG&format=raw&hours=36&taf=off&layout=on&date=0,KIKG,TX
40.2783,-110.0513,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K74V&format=raw&date=0&hours=36,K74V,UT
44.8888,-72.2292,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KEFK&format=raw&date=0&hours=36,KEFK,VT
48.1412926,-123.413954,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KNOW&format=raw&date=0&hours=36,KNOW,WA
48.0538056,-122.8106389,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K0S9&format=raw&date=0&hours=36,K0S9,WA
37.6004,-81.5593,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KI16&format=raw&date=0&hours=36,KI16,WV
38.9146,-82.0986,AWOS IIIP,https://aviationweather.gov/metar/data?ids=K3I2&format=raw&hours=36&taf=off&layout=on&date=0,K3I2,WV
38.687,-80.6518,AWOS IIIP,http://weather.noaa.gov/,K48I,WV
45.3064876,-91.6355,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KY23&format=raw&date=0&hours=36,KY23,WI
43.579,-90.896,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KY51&format=raw&date=0&hours=36,KY51,WI
42.7112,-110.9422,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KAFO&format=raw&date=0&hours=36,KAFO,WY
