latitude,longitude,weatherstationtype,weatherstationurl,weatherstationairportid,state
44.6819,-75.4655,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOGS&format=raw&date=0&hours=36,KOGS,NY
42.2413,-78.3714,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOLE&format=raw&date=0&hours=36,KOLE,NY
42.5248,-75.0645,AWOS III,http://weather.noaa.gov/,KN66,NY
42.637,-77.053,ASOS,https://www.aviationweather.gov/metar/data?ids=KPEO&format=raw&date=0&hours=36,KPEO,NY
44.651,-73.468,ASOS,https://www.aviationweather.gov/metar/data?ids=KPBG&format=raw&date=0&hours=36,KPBG,NY
44.6767,-74.9484,AWOS IIIP,https://aviationweather.gov/metar/data?ids=KPTD&format=raw&date=0&hours=36,KPTD,NY
41.627,-73.884,ASOS,https://www.aviationweather.gov/metar/data?ids=KPOU&format=raw&date=0&hours=36,KPOU,NY
43.234,-75.407,ASOS,https://www.aviationweather.gov/metar/data?ids=KRME&format=raw&date=0&hours=36,KRME,NY
44.385,-74.206,ASOS,https://www.aviationweather.gov/metar/data?ids=KSLK&format=raw&date=0&hours=36,KSLK,NY
43.0513,-73.8612,AWOS III,http://weather.noaa.gov/,K5B2,NY
42.8525,-73.9289,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSCH&format=raw&date=0&hours=36,KSCH,NY
42.8835556,-76.7811667,AWOS III,http://weather.noaa.gov/,K0G7,NY
40.822,-72.867,ASOS,https://www.aviationweather.gov/metar/data?ids=KHWV&format=raw&date=0&hours=36,KHWV,NY
42.3026,-75.416,AWOS III,http://weather.noaa.gov/,KN23,NY
42.9139558,-76.4407689,AWOS IIIP,https://aviationweather.gov/metar/data?ids=k6B9&format=raw&date=0&hours=36,K6B9,NY
43.111,-76.106,ASOS,https://www.aviationweather.gov/metar/data?ids=KSYR&format=raw&date=0&hours=36,KSYR,NY
40.70121,-74.00903,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KJRB&format=raw&date=0&hours=36,KJRB,NY
43.992,-76.022,ASOS,https://www.aviationweather.gov/metar/data?ids=KART&format=raw&date=0&hours=36,KART,NY
42.11,-77.99,ASOS,https://www.aviationweather.gov/metar/data?ids=KELZ&format=raw&date=0&hours=36,KELZ,NY
40.844,-72.632,ASOS,https://www.aviationweather.gov/metar/data?ids=KFOK&format=raw&date=0&hours=36,KFOK,NY
41.067,-73.708,ASOS,https://www.aviationweather.gov/metar/data?ids=KHPN&format=raw&date=0&hours=36,KHPN,NY
43.2346111,-77.1194722,AWOS III,https://aviationweather.gov/metar/data?ids=KSDC&format=raw&date=0&hours=36,KSDC,NY
36.2975,-77.1709,AWOS III,https://www.aviationweather.gov/metar/data?ids=KASJ&format=raw&date=0&hours=36,KASJ,NC
35.4167,-80.1508,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVUJ&format=raw&date=0&hours=36,KVUJ,NC
35.1952,-83.863,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRHP&format=raw&date=0&hours=36,KRHP,NC
35.6545,-79.8947,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHBI&format=raw&date=0&hours=36,KHBI,NC
35.436,-82.542,ASOS,https://www.aviationweather.gov/metar/data?ids=KAVL&format=raw&date=0&hours=36,KAVL,NC
34.73375,-76.6603611,ASOS,https://www.aviationweather.gov/metar/data?ids=KMRH&format=raw&date=0&hours=36,KMRH,NC
36.1968,-81.6396,AWOS IIIT,http://weather.noaa.gov/,NC14,NC
36.049,-79.475,ASOS,https://www.aviationweather.gov/metar/data?ids=KBUY&format=raw&date=0&hours=36,KBUY,NC
35.214,-80.943,ASOS,https://www.aviationweather.gov/metar/data?ids=KCLT&format=raw&date=0&hours=36,KCLT,NC
34.9749,-78.3656,AWOS III,https://aviationweather.gov/metar/data?ids=KCTZ&format=raw&date=0&hours=36,KCTZ,NC
35.335978,-80.662975,AWOS III,https://www.aviationweather.gov/metar/data?ids=KJQF&format=raw&date=0&hours=36,KJQF,NC
36.3989,-76.0163,AWOS III,https://www.aviationweather.gov/metar/data?ids=KONX&format=raw&date=0&hours=36,KONX,NC
36.0277,-76.5671,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEDE&format=raw&date=0&hours=36,KEDE,NC
36.261,-76.175,ASOS,https://www.aviationweather.gov/metar/data?ids=KECG&format=raw&date=0&hours=36,KECG,NC
34.6018,-78.5793,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KEYF&format=raw&date=0&hours=36,KEYF,NC
35.5620417,-75.9556556,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=K7W6&format=raw&date=0&hours=36,K7W6,NC
35.3803,-78.7322,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHRJ&format=raw&date=0&hours=36,KHRJ,NC
34.991,-78.88,ASOS,https://www.aviationweather.gov/metar/data?ids=KFAY&format=raw&date=0&hours=36,KFAY,NC
35.2226,-83.419,AWOS III,https://www.aviationweather.gov/metar/data?ids=K1A5&format=raw&date=0&hours=36,K1A5,NC
35.203,-81.15,ASOS,https://www.aviationweather.gov/metar/data?ids=KAKH&format=raw&date=0&hours=36,KAKH,NC
35.4606,-77.9649,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KGWW&format=raw&date=0&hours=36,KGWW,NC
36.098,-79.937,ASOS,https://www.aviationweather.gov/metar/data?ids=KGSO&format=raw&date=0&hours=36,KGSO,NC
35.6352,-77.3853,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPGV&format=raw&date=0&hours=36,KPGV,NC
35.233,-75.618,ASOS,https://www.aviationweather.gov/metar/data?ids=KHSE&format=raw&date=0&hours=36,KHSE,NC
35.741,-81.39,ASOS,https://www.aviationweather.gov/metar/data?ids=KHKY&format=raw&date=0&hours=36,KHKY,NC
34.82916,-77.61214,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KOAJ&format=raw&date=0&hours=36,KOAJ,NC
36.4324,-81.4197,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGEV&format=raw&date=0&hours=36,KGEV,NC
35.0001,-77.9817,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDPL&format=raw&date=0&hours=36,KDPL,NC
36.0182,-75.6713,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFFA&format=raw&date=0&hours=36,KFFA,NC
35.3314,-77.6088,AWOS III,https://www.aviationweather.gov/metar/data?ids=KISO&format=raw&date=0&hours=36,KISO,NC
34.792,-79.366,ASOS,https://www.aviationweather.gov/metar/data?ids=KMEB&format=raw&date=0&hours=36,KMEB,NC
35.7811,-80.3038,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEXX&format=raw&date=0&hours=36,KEXX,NC
35.4833,-81.1613,AWOS III,https://www.aviationweather.gov/metar/data?ids=KIPJ&format=raw&date=0&hours=36,KIPJ,NC
36.0233611,-78.33025,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLHZ&format=raw&date=0&hours=36,KLHZ,NC
34.61,-79.06,ASOS,https://www.aviationweather.gov/metar/data?ids=KLBT&format=raw&date=0&hours=36,KLBT,NC
35.919,-75.6955,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMQI&format=raw&date=0&hours=36,KMQI,NC
35.019,-80.62,ASOS,https://www.aviationweather.gov/metar/data?ids=KEQY&format=raw&date=0&hours=36,KEQY,NC
35.8202,-81.6114,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KMRN&format=raw&date=0&hours=36,KMRN,NC
36.4597,-80.553,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMWK&format=raw&date=0&hours=36,KMWK,NC
35.073,-77.043,ASOS,https://www.aviationweather.gov/metar/data?ids=KEWN&format=raw&date=0&hours=36,KEWN,NC
34.766177,-77.433511,ASOS,https://aviationweather.gov/metar/data?ids=knca&format=raw&date=&hours=36,KNCA,NC
36.2228,-81.0983,AWOS III,https://www.aviationweather.gov/metar/data?ids=KUKF&format=raw&date=0&hours=36,KUKF,NC
33.9293,-78.075,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KSUT&format=raw&date=0&hours=36,KSUT,NC
36.3616,-78.5292,AWOS III,https://www.aviationweather.gov/metar/data?ids=KHNZ&format=raw&date=0&hours=36,KHNZ,NC
35.23761,-79.3888,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSOP&format=raw&date=0&hours=36,KSOP,NC
35.878,-78.788,ASOS,https://www.aviationweather.gov/metar/data?ids=KRDU&format=raw&date=0&hours=36,KRDU,NC
36.4372,-79.851,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSIF&format=raw&date=0&hours=36,KSIF,NC
36.3298056,-77.6352222,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KIXA&format=raw&date=0&hours=36,KIXA,NC
34.8913,-79.7596,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRCZ&format=raw&date=0&hours=36,KRCZ,NC
35.856,-77.892,ASOS,https://www.aviationweather.gov/metar/data?ids=KRWI&format=raw&date=0&hours=36,KRWI,NC
36.2849,-78.9842,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTDF&format=raw&date=0&hours=36,KTDF,NC
35.4282,-81.9351,AWOS III,https://www.aviationweather.gov/metar/data?ids=KFQD&format=raw&date=0&hours=36,KFQD,NC
35.6459,-80.5203,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRUQ&format=raw&date=0&hours=36,KRUQ,NC
35.5837,-79.1008,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTTA&format=raw&date=0&hours=36,KTTA,NC
35.2556,-81.601,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEHO&format=raw&date=0&hours=36,KEHO,NC
35.7042745,-79.5042976,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSCR&format=raw&date=0&hours=36,KSCR,NC
35.5409,-78.3903,AWOS III,https://www.aviationweather.gov/metar/data?ids=KJNX&format=raw&date=0&hours=36,KJNX,NC
35.7653,-80.9539,AWOS III,https://www.aviationweather.gov/metar/data?ids=KSVH&format=raw&date=0&hours=36,KSVH,NC
35.3172111,-83.2097038,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K24A&format=raw&date=0&hours=36,K24A,NC
35.9372667,-77.5464819,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KETC&format=raw&date=0&hours=36,KETC,NC
35.0206,-80.0771,AWOS III,https://www.aviationweather.gov/metar/data?ids=KAFP&format=raw&date=0&hours=36,KAFP,NC
35.5705,-77.0498,AWOS III,https://www.aviationweather.gov/metar/data?ids=KOCW&format=raw&date=0&hours=36,KOCW,NC
34.2729,-78.715,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCPC&format=raw&date=0&hours=36,KCPC,NC
34.271,-77.903,ASOS,https://www.aviationweather.gov/metar/data?ids=KILM&format=raw&date=0&hours=36,KILM,NC
36.134,-80.222,ASOS,https://www.aviationweather.gov/metar/data?ids=KINT&format=raw&date=0&hours=36,KINT,NC
46.9251667,-103.9820556,AWOS III,https://www.aviationweather.gov/metar/data?ids=K20U&format=raw&date=0&hours=36,K20U,ND
46.773,-100.746,ASOS,https://www.aviationweather.gov/metar/data?ids=KBIS&format=raw&date=0&hours=36,KBIS,ND
46.1655193,-103.30075,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBWW&format=raw&date=0&hours=36,KBWW,ND
48.480027,-99.2363889,AWOS III,https://www.aviationweather.gov/metar/data?ids=K9D7&format=raw&date=0&hours=36,K9D7,ND
47.4511111,-99.1511111,AWOS III,https://www.aviationweather.gov/metar/data?ids=K46D&format=raw&date=0&hours=36,K46D,ND
48.783839,-97.63193,AWOS III,https://www.aviationweather.gov/metar/data?ids=K2C8&format=raw&date=0&hours=36,K2C8,ND
47.42277,-98.10587,AWOS III,https://aviationweather.gov/metar/data?ids=KS32&format=raw&date=0&hours=36,KS32,ND
48.9282993,-103.2975809,AWOS III,https://www.aviationweather.gov/metar/data?ids=KD50&format=raw&date=0&hours=36,KD50,ND
48.11431,-98.90869,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KDVL&format=raw&date=0&hours=36,KDVL,ND
46.797,-102.802,ASOS,https://www.aviationweather.gov/metar/data?ids=KDIK&format=raw&date=0&hours=36,KDIK,ND
46.921,-96.816,ASOS,https://www.aviationweather.gov/metar/data?ids=KFAR&format=raw&date=0&hours=36,KFAR,ND
46.8143056,-101.8651944,AWOS IIIP,https://aviationweather.gov/metar/data?ids=kd57&format=raw&date=&hours=36,KD57,ND
48.404722,-97.370944,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGAF&format=raw&date=0&hours=36,KGAF,ND
47.949,-97.176,ASOS,https://www.aviationweather.gov/metar/data?ids=KGFK&format=raw&date=0&hours=36,KGFK,ND
46.2187,-97.6433,AWOS III,https://www.aviationweather.gov/metar/data?ids=KGWR&format=raw&date=0&hours=36,KGWR,ND
47.7912331,-99.9317422,AWOS III,https://www.aviationweather.gov/metar/data?ids=K5H4&format=raw&date=0&hours=36,K5H4,ND
47.2899444,-101.5809722,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHZE&format=raw&date=0&hours=36,KHZE,ND
46.015,-102.656,ASOS,https://www.aviationweather.gov/metar/data?ids=KHEI&format=raw&date=0&hours=36,KHEI,ND
46.93,-98.678,ASOS,https://www.aviationweather.gov/metar/data?ids=KJMS&format=raw&date=0&hours=36,KJMS,ND
48.75302,-98.3933369,AWOS III,https://www.aviationweather.gov/metar/data?ids=KD55&format=raw&date=0&hours=36,KD55,ND
46.22064,-100.24562,AWOS III,https://www.aviationweather.gov/metar/data?ids=K7L2&format=raw&date=0&hours=36,K7L2,ND
46.7679722,-100.8943611,AWOS III,https://www.aviationweather.gov/metar/data?ids=KY19&format=raw&date=0&hours=36,KY19,ND
48.259,-101.28,ASOS,https://www.aviationweather.gov/metar/data?ids=KMOT&format=raw&date=0&hours=36,KMOT,ND
46.173115,-98.07988,AWOS III,https://aviationweather.gov/metar/data?ids=K2D5&format=raw&date=0&hours=36,K2D5,ND
48.8844167,-99.62075,AWOS III,https://www.aviationweather.gov/metar/data?ids=K06D&format=raw&date=0&hours=36,K06D,ND
48.39036,-100.0242739,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRUG&format=raw&date=0&hours=36,KRUG,ND
48.3007986,-102.4063514,AWOS III,https://www.aviationweather.gov/metar/data?ids=K08D&format=raw&date=0&hours=36,K08D,ND
48.3802778,-102.8973611,AWOS III,https://www.aviationweather.gov/metar/data?ids=KD60&format=raw&date=0&hours=36,KD60,ND
46.9411851,-98.0180182,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBAC&format=raw&date=0&hours=36,KBAC,ND
46.2441,-96.6074,AWOS III,https://www.aviationweather.gov/metar/data?ids=KBWP&format=raw&date=0&hours=36,KBWP,ND
48.9405732,-97.9027776,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K96D&format=raw&date=0&hours=36,K96D,ND
47.7956997,-103.253699,AWOS III,https://www.aviationweather.gov/metar/data?ids=KS25&format=raw&date=0&hours=36,KS25,ND
48.2608,-103.7512,ASOS,https://www.aviationweather.gov/metar/data?ids=KXWA&format=raw&date=0&hours=36,KXWA,ND
15.119,145.72956,ASOS,https://www.aviationweather.gov/metar/data?ids=PGSN&format=raw&date=0&hours=36,PGSN,MP
41.038,-81.467,ASOS,https://www.aviationweather.gov/metar/data?ids=KAKR&format=raw&date=0&hours=36,KAKR,OH
40.916,-81.442,ASOS,https://www.aviationweather.gov/metar/data?ids=KCAK&format=raw&date=0&hours=36,KCAK,OH
39.2119,-82.2293,AWOS III,https://www.aviationweather.gov/metar/data?ids=KUNI&format=raw&date=0&hours=36,KUNI,OH
41.778,-80.696,ASOS,https://www.aviationweather.gov/metar/data?ids=KHZY&format=raw&date=0&hours=36,KHZY,OH
39.0783889,-84.2102222,AWOS III,https://www.aviationweather.gov/metar/data?ids=KI69&format=raw&date=0&hours=36,KI69,OH
40.37227788,-83.81925,AWOS III,https://www.aviationweather.gov/metar/data?ids=KEDJ&format=raw&date=0&hours=36,KEDJ,OH
41.391,-83.6301,AWOS III,http://weather.noaa.gov/,K1G0,OH
39.975,-81.5776,AWOS III,https://www.aviationweather.gov/metar/data?ids=KCDI&format=raw&date=0&hours=36,KCDI,OH
39.4404,-83.0231,AWOS III,https://www.aviationweather.gov/metar/data?ids=KRZT&format=raw&date=0&hours=36,KRZT,OH
39.103,-84.419,ASOS,https://www.aviationweather.gov/metar/data?ids=KLUK&format=raw&date=0&hours=36,KLUK,OH
41.5645833,-81.4872222,AWOS III,https://aviationweather.gov/metar/data?ids=kcgf&format=raw&date=&hours=36,KCGF,OH
41.518,-81.683,ASOS,https://www.aviationweather.gov/metar/data?ids=KBKL&format=raw&date=0&hours=36,KBKL,OH
41.412,-81.85,ASOS,https://www.aviationweather.gov/metar/data?ids=KCLE&format=raw&date=0&hours=36,KCLE,OH
39.9012,-83.1369,AWOS III,https://www.aviationweather.gov/metar/data?ids=KTZR&format=raw&date=0&hours=36,KTZR,OH
39.998,-82.892,ASOS,https://www.aviationweather.gov/metar/data?ids=KCMH&format=raw&date=0&hours=36,KCMH,OH
40.08,-83.073,ASOS,https://www.aviationweather.gov/metar/data?ids=KOSU&format=raw&date=0&hours=36,KOSU,OH
39.8138,-82.9278,AWOS III,https://www.aviationweather.gov/metar/data?ids=KLCK&format=raw&date=0&hours=36,KLCK,OH
39.6917,-83.9902,AWOS III,https://www.aviationweather.gov/metar/data?ids=KI19&format=raw&date=0&hours=36,KI19,OH
39.589,-84.225,ASOS,https://www.aviationweather.gov/metar/data?ids=KMGY&format=raw&date=0&hours=36,KMGY,OH
39.902,-84.219,ASOS,https://www.aviationweather.gov/metar/data?ids=KDAY&format=raw&date=0&hours=36,KDAY,OH
41.338,-84.429,ASOS,https://www.aviationweather.gov/metar/data?ids=KDFI&format=raw&date=0&hours=36,KDFI,OH
40.2797,-83.1148,AWOS III,https://www.aviationweather.gov/metar/data?ids=KDLZ&format=raw&date=0&hours=36,KDLZ,OH
41.587,-83.808,ASOS,https://www.aviationweather.gov/metar/data?ids=KTOL&format=raw&date=0&hours=36,KTOL,OH
41.012,-83.669,ASOS,https://www.aviationweather.gov/metar/data?ids=KFDY&format=raw&date=0&hours=36,KFDY,OH
41.1908,-83.3945,AWOS III,http://weather.noaa.gov/,KFZI,OH
41.2957,-83.0372,AWOS III,http://weather.noaa.gov/,KS24,OH
38.8341115,-82.1634298,AWOS III,http://weather.noaa.gov/,KGAS,OH
39.364,-84.522,ASOS,https://www.aviationweather.gov/metar/data?ids=KHAO&format=raw&date=0&hours=36,KHAO,OH
40.6100925,-83.6442593,AWOS II,http://weather.noaa.gov/,KI95,OH
39.2592759,-84.7743067,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KI67&format=raw&date=0&hours=36,KI67,OH
39.1888,-83.5388,AWOS III,http://weather.noaa.gov/,KHOC,OH
38.9813602,-82.5778503,AWOS III,https://aviationweather.gov/metar/data?ids=ki43&format=raw&date=&hours=36,KI43,OH
41.1513889,-81.4151111,AWOS II,http://weather.noaa.gov/,K1G3,OH
39.756,-82.657,ASOS,https://www.aviationweather.gov/metar/data?ids=KLHQ&format=raw&date=0&hours=36,KLHQ,OH
39.4622,-84.2518,AWOS III,https://aviationweather.gov/metar/data?ids=KI68&format=raw&date=&hours=36,KI68,OH
40.707,-84.027,ASOS,https://www.aviationweather.gov/metar/data?ids=KAOH&format=raw&date=0&hours=36,KAOH,OH
39.9327222,-83.462,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KUYF&format=raw&date=0&hours=36,KUYF,OH
41.344,-82.178,ASOS,https://www.aviationweather.gov/metar/data?ids=KLPR&format=raw&date=0&hours=36,KLPR,OH
40.822,-82.517,ASOS,https://www.aviationweather.gov/metar/data?ids=KMFD&format=raw&date=0&hours=36,KMFD,OH
40.616,-83.064,ASOS,https://www.aviationweather.gov/metar/data?ids=KMNN&format=raw&date=0&hours=36,KMNN,OH
40.2247,-83.3516,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMRT&format=raw&date=0&hours=36,KMRT,OH
39.531,-84.3953,AWOS III,https://www.aviationweather.gov/metar/data?ids=KMWO&format=raw&date=0&hours=36,KMWO,OH
40.5372,-81.9544,AWOS III,http://weather.noaa.gov/,K10G,OH
40.32892,-82.5261,AWOS III,https://www.aviationweather.gov/metar/data?ids=K4I3&format=raw&date=0&hours=36,K4I3,OH
40.471,-81.42,ASOS,https://www.aviationweather.gov/metar/data?ids=KPHD&format=raw&date=0&hours=36,KPHD,OH
40.025,-82.462,ASOS,https://www.aviationweather.gov/metar/data?ids=KVTA&format=raw&date=0&hours=36,KVTA,OH
41.0356,-83.982,AWOS III,https://aviationweather.gov/metar/data?ids=KOWX&format=raw&date=0&hours=36,KOWX,OH
39.50225,-84.7843611,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=KOXD&format=raw&date=&hours=36,KOXD,OH
40.7815833,-82.9748056,AWOS III,http://weather.noaa.gov/,K17G,OH
41.5162778,-82.868694,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPCW&format=raw&date=0&hours=36,KPCW,OH
38.8405,-82.8473,AWOS III,https://aviationweather.gov/metar/data?ids=KPMH&format=raw&date=0&hours=36,KPMH,OH
41.2101822,-81.2516251,AWOS III,https://www.aviationweather.gov/metar/data?ids=KPOV&format=raw&date=0&hours=36,KPOV,OH
40.3092,-81.8534,AWOS III,http://weather.noaa.gov/,KI40,OH
40.2414,-84.1509,AWOS III,http://weather.noaa.gov/,KSCA,OH
39.84029,-83.84016,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSGH&format=raw&date=0&hours=36,KSGH,OH
41.0940556,-83.2125,AWOS III,http://weather.noaa.gov/,K16G,OH
41.565,-83.482,ASOS,https://www.aviationweather.gov/metar/data?ids=KTDZ&format=raw&date=0&hours=36,KTDZ,OH
40.1326,-83.7534,AWOS III,https://aviationweather.gov/metar/data?ids=ki74&format=raw&date=&hours=36,KI74,OH
40.8647,-84.6094,AWOS III,https://aviationweather.gov/metar/data?ids=KVNW&format=raw&date=0&hours=36,KVNW,OH
40.2044167,-84.5319167,AWOS III,https://www.aviationweather.gov/metar/data?ids=KVES&format=raw&date=0&hours=36,KVES,OH
40.4934,-84.2989,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KAXV&format=raw&date=0&hours=36,KAXV,OH
39.5704,-83.4205,AWOS III,https://www.aviationweather.gov/metar/data?ids=KI23&format=raw&date=0&hours=36,KI23,OH
41.6097786,-84.1271886,AWOS IIIP,https://www.aviationweather.gov/metar/data?ids=KUSE&format=raw&date=0&hours=36,KUSE,OH
39.1669722,-82.928333,AWOS A,http://weather.noaa.gov/,KEOP,OH
41.6840278,-81.38975,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KLNN&format=raw&date=0&hours=36,KLNN,OH
39.5033,-83.8628,AWOS III,http://weather.noaa.gov/,KI66,OH
39.428,-83.792,ASOS,https://www.aviationweather.gov/metar/data?ids=KILN&format=raw&date=0&hours=36,KILN,OH
40.875,-81.888,ASOS,https://www.aviationweather.gov/metar/data?ids=KBJJ&format=raw&date=0&hours=36,KBJJ,OH
41.261,-80.679,ASOS,https://www.aviationweather.gov/metar/data?ids=KYNG&format=raw&date=0&hours=36,KYNG,OH
39.945,-81.892,ASOS,https://www.aviationweather.gov/metar/data?ids=KZZV&format=raw&date=0&hours=36,KZZV,OH
34.8043,-96.6713,AWOS III,https://www.aviationweather.gov/metar/data?ids=KADH&format=raw&date=0&hours=36,KADH,OK
