latitude,longitude,weatherstationtype,weatherstationurl,weatherstationairportid,state
34.8486,-111.7885,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSEZ&format=raw&date=0&hours=36,KSEZ,AZ
34.1294167,-109.3108611,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KJTC&format=raw&date=0&hours=36,KJTC,AZ
34.4529,-110.1148,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=ktyl&format=raw&date=&hours=36,KTYL,AZ
34.099846,-93.06612,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KADF&format=raw&date=0&hours=36,KADF,AR
35.7223,-91.6415,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBVX&format=raw&date=0&hours=36,KBVX,AR
36.3407,-94.2182,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KVBT&format=raw&date=0&hours=36,KVBT,AR
36.2879,-92.5873,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KFLP&format=raw&date=0&hours=36,KFLP,AR
35.63772,-91.1764,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KM19&format=raw&date=0&hours=36,KM19,AR
34.8331389,-92.2541389,AWOS IIIP_T,http://weather.noaa.gov/,KORK,AR
36.372,-94.104,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KROG&format=raw&date=0&hours=36,KROG,AR
35.2106,-91.7375,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSRC&format=raw&date=0&hours=36,KSRC,AR
36.1883,-94.4872,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSLG&format=raw&date=0&hours=36,KSLG,AR
34.593,-91.5715,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSGT&format=raw&date=0&hours=36,KSGT,AR
36.1213,-90.9217,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KARG&format=raw&date=0&hours=36,KARG,AR
33.89765,-117.60243,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KAJO&format=raw&date=0&hours=36,KAJO,CA
34.0860089,-118.0348453,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=KEMT&format=raw&date=0&hours=36,KEMT,CA
33.734,-117.0225,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=khmt&format=raw&date=&hours=36,KHMT,CA
34.0916667,-117.7817778,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=KPOC&format=raw&date=0&hours=36,KPOC,CA
34.6594,-120.4672,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KLPC&format=raw&date=0&hours=36,KLPC,CA
34.2593253,-118.4134331,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=KWHP&format=raw&date=0&hours=36,KWHP,CA
36.6815278,-121.7616667,AWOS IIIP_T,http://weather.noaa.gov/,KOAR,CA
37.4161422,-122.0491311,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=knuq&format=raw&date=&hours=36,KNUQ,CA
36.02433,-119.0576,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPTV&format=raw&date=0&hours=36,KPTV,CA
36.671,-119.4510278,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=KO32&format=raw&date=0&hours=36,KO32,CA
37.57221,-122.259861,AWOS IIIP_T,http://weather.noaa.gov/,SFOA,CA
39.32,-120.1396,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KTRK&format=raw&date=0&hours=36,KTRK,CA
36.1565833,-119.3265556,AWOS IIIP_T,http://weather.noaa.gov/,KTLR,CA
36.31783,-119.3895,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KVIS&format=raw&date=0&hours=36,KVIS,CA
38.7991666,-106.2180555,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K7BM&format=raw&date=0&hours=36,K7BM,CO
39.7944,-105.7631,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K0CO&format=raw&date=0&hours=36,K0CO,CO
38.9457489,-104.5698933,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KFLY&format=raw&date=0&hours=36,KFLY,CO
39.475,-106.1525,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCCU&format=raw&date=0&hours=36,KCCU,CO
37.7137778,-106.3520278,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KRCV&format=raw&date=0&hours=36,KRCV,CO
39.638833,-106.9172,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KEGE&format=raw&date=0&hours=36,KEGE,CO
40.451,-105.011,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KFNL&format=raw&date=0&hours=36,KFNL,CO
40.0897,-105.9172,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGNB&format=raw&date=0&hours=36,KGNB,CO
40.437417,-104.633222,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGXY&format=raw&date=0&hours=36,KGXY,CO
38.5337,-106.9263,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGUC&format=raw&date=0&hours=36,KGUC,CO
39.2189,-104.6406,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMNH&format=raw&date=0&hours=36,KMNH,CO
37.5119,-105.1706,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KVTP&format=raw&date=0&hours=36,KVTP,CO
39.0503,-105.5144,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K4BM&format=raw&date=0&hours=36,K4BM,CO
40.0939722,-108.7630556,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K4V0&format=raw&date=0&hours=36,K4V0,CO
38.4972,-106.3197,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMYP&format=raw&date=0&hours=36,KMYP,CO
39.4255555,-107.3791666,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K5SM&format=raw&date=0&hours=36,K5SM,CO
40.3544166,-106.6992222,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KC07&format=raw&date=0&hours=36,KC07,CO
39.0502777,-105.5144444,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K4BM&format=raw&date=0&hours=36,K4BM,CO
37.4644,-106.8044,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCPW&format=raw&date=0&hours=36,KCPW,CO
40.4753,-107.2172,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHDN&format=raw&date=0&hours=36,KHDN,CO
41.4737,-73.1343,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KOXC&format=raw&date=0&hours=36,KOXC,CT
30.843885,-85.6017494,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=k1j0&format=raw&date=&hours=36,K1J0,FL
26.7351708,-81.05106,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=k2is&format=raw&date=&hours=36,K2IS,FL
29.6355278,-83.10475,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=KCTY&format=raw&date=0&hours=36,KCTY,FL
28.2872,-81.4356,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KISM&format=raw&date=0&hours=36,KISM,FL
27.9889,-82.0186,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KLAL&format=raw&date=0&hours=36,KLAL,FL
25.99503,-81.67253,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMKY&format=raw&date=0&hours=36,KMKY,FL
29.172611,-82.22417,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KOCF&format=raw&date=0&hours=36,KOCF,FL
26.5930556,-80.0850646,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KLNA&format=raw&date=0&hours=36,KLNA,FL
30.0693,-83.5806,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K40J&format=raw&date=0&hours=36,KFPY,FL
30.5978708,-84.557425,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K2J9&format=raw&date=0&hours=36,K2J9,FL
27.8135,-80.4955833,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=kx26&format=raw&date=&hours=36,KX26,FL
29.9556,-81.33834,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSGJ&format=raw&date=0&hours=36,KSGJ,FL
28.5148056,-80.7992222,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KTIX&format=raw&date=0&hours=360,KTIX,FL
28.2282,-82.1559,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KZPH&format=raw&date=0&hours=36,KZPH,FL
33.3116,-84.7698,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCCO&format=raw&date=0&hours=36,KCCO,GA
30.9715,-84.6374,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBGE&format=raw&date=0&hours=36,KBGE,GA
31.7138333,-82.3937778,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBHC&format=raw&date=0&hours=36,KBHC,GA
31.3975,-84.8948,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBIJ&format=raw&date=0&hours=36,KBIJ,GA
34.3403611,-83.1308056,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K18A&format=raw&date=0&hours=36,K18A,GA
34.0078,-84.5924,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KRYY&format=raw&date=0&hours=36,KRYY,GA
32.4006614,-83.2784075,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=k48a&format=raw&date=&hours=36,K48A,GA
31.9888,-83.7739,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCKF&format=raw&date=0&hours=36,KCKF,GA
34.7229,-84.8702,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KDNN&format=raw&date=0&hours=36,KDNN,GA
31.0069722,-84.8776111,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K17J&format=raw&date=0&hours=36,K17J,GA
34.4534722,-84.4572222,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KJZP&format=raw&date=0&hours=36,KJZP,GA
31.5539722,-81.8825,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KJES&format=raw&date=0&hours=36,KJES,GA
33.9736,-83.9574,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KLZU&format=raw&date=0&hours=36,KLZU,GA
32.9859444,-82.3848056,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K2J3&format=raw&date=0&hours=36,K2J3,GA
32.3739722,-82.0814444,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=kmhp&format=raw&date=&hours=36,KMHP,GA
32.8930278,-81.9652222,AWOS IIIP_T,https://aviationweather.gov/metar/data?ids=k2j5&format=raw&date=&hours=36,K2J5,GA
33.7825278,-83.6928056,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KD73&format=raw&date=0&hours=36,KD73,GA
31.0849,-83.8033,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMGR&format=raw&date=0&hours=36,KMGR,GA
32.8406944,-84.8824444,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPIM&format=raw&date=0&hours=36,KPIM,GA
32.059486371,-82.1535738,AWOS IIIP_T,http://weather.noaa.gov/,KRVJ,GA
30.9016,-83.8813,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KTVI&format=raw&date=0&hours=36,KTVI,GA
31.429,-83.4885,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KTMA&format=raw&date=0&hours=36,KTMA,GA
20.7956,-156.0144,AWOS IIIP_T,http://weather.noaa.gov/,PHHN,HI
20.9629,-156.673,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=PHJH&format=raw&date=0&hours=36,PHJH,HI
20.0013,-155.6681,AWOS IIIP_T,http://weather.noaa.gov/,PHMU,HI
48.7259722,-116.2951667,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K65S&format=raw&date=0&hours=36,K65S,ID
43.64186,-116.63578,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KEUL&format=raw&date=0&hours=36,KEUL,ID
47.7712,-116.8183,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCOE&format=raw&date=0&hours=36,KCOE,ID
43.74244,-111.0975,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KDIJ&format=raw&date=0&hours=36,KDIJ,ID
42.9171667,-114.7651667,AWOS IIIP_T,http://weather.noaa.gov/,KGNG,ID
45.12378,-113.88133,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSMN&format=raw&date=0&hours=36,KSMN,ID
40.47714,-88.91591,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBMI&format=raw&date=0&hours=36,KBMI,IL
41.4254,-88.4187,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KC09&format=raw&date=0&hours=36,KC09,IL
39.9853889,-90.8041389,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KI63&format=raw&date=0&hours=36,KI63,IL
38.32335,-88.85848,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMVN&format=raw&date=0&hours=36,KMVN,IL
38.1489,-89.6987,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSAR&format=raw&date=0&hours=36,KSAR,IL
41.74284,-89.67629,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSQI&format=raw&date=0&hours=36,KSQI,IL
39.9756389,-86.9198611,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCFJ&format=raw&date=0&hours=36,KCFJ,IN
41.6163,-87.4128,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGYY&format=raw&date=0&hours=36,KGYY,IN
38.24902,-86.95372,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHNB&format=raw&date=0&hours=36,KHNB,IN
40.8529167,-85.4570556,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHHG&format=raw&date=0&hours=36,KHHG,IN
40.0306,-86.2514,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KTYQ&format=raw&date=0&hours=36,KTYQ,IN
40.52818,-86.05899,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KOKK&format=raw&date=0&hours=36,KOKK,IN
38.7004233,-87.1297322,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KDCY&format=raw&date=0&hours=36,KDCY,IN
41.8254,-90.3247,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCWI&format=raw&date=0&hours=36,KCWI,IA
42.5507,-94.1884,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KFOD&format=raw&date=0&hours=36,KFOD,IA
37.6716666,-97.0778333,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K3AU&format=raw&date=0&hours=36,K3AU,KS
37.2228611,-99.3320278,AWOS IIIP_T,http://weather.noaa.gov/,K3K8,KS
37.0007,-101.88,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KEHA&format=raw&date=0&hours=36,KEHA,KS
38.34425,-98.85919,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGBD&format=raw&date=0&hours=36,KGBD,KS
38.84221,-99.27317,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHYS&format=raw&date=0&hours=36,KHYS,KS
37.1631,-101.3705,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHQG&format=raw&date=0&hours=36,KHQG,KS
37.9694444,-101.2555833,AWOS IIIP_T,http://weather.noaa.gov/,K36K,KS
37.04422,-100.95986,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KLBL&format=raw&date=0&hours=36,KLBL,KS
39.8564292,-96.6307125,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMYZ&format=raw&date=0&hours=36,KMYZ,KS
38.05823,-97.27452,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KEWK&format=raw&date=0&hours=36,KEWK,KS
39.7358,-99.3171,AWOS IIIP_T,http://weather.noaa.gov/,KPHG,KS
37.7016,-98.7469,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPTT&format=raw&date=0&hours=36,KPTT,KS
39.9041667,-95.7794325,AWOS IIIP_T,http://weather.noaa.gov/,K83,KS
37.6939167,-97.2149167,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBEC&format=raw&date=0&hours=36,KBEC,KS
38.5545,-82.738,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KDWU&format=raw&date=0&hours=36,KDWU,KY
37.4585556,-86.8498333,AWOS IIIP_T,http://weather.noaa.gov/,KJQD,KY
37.80784,-87.68569,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KEHR&format=raw&date=0&hours=36,KEHR,KY
36.85528,-84.85613,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KEKQ&format=raw&date=0&hours=36,KEKQ,KY
37.7401111,-87.16683,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KOWB&format=raw&date=0&hours=36,KOWB,KY
32.7561,-91.8806,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBQP&format=raw&date=0&hours=36,KBQP,LA
30.8137,-89.865,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBXA&format=raw&date=0&hours=36,KBXA,LA
30.4410833,-93.4736111,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K5R8&format=raw&date=0&hours=36,K5R8,LA
30.8317,-93.3399,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KDRI&format=raw&date=0&hours=36,KDRI,LA
29.4448,-90.2611,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGAO&format=raw&date=0&hours=36,KGAO,LA
30.1713611,-90.9403889,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KL38&format=raw&date=0&hours=36,KREG,LA
30.5216,-90.4184,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHDC&format=raw&date=0&hours=36,KHDC,LA
29.5665021,-90.6604267,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHUM&format=raw&date=0&hours=36,KHUM,LA
30.2426666,-92.6735,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K3R7&format=raw&date=0&hours=36,K3R7,LA
32.6460278,-93.2980833,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMNE&format=raw&date=0&hours=36,KMNE,LA
29.95268,-90.0827,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K7N0&format=raw&date=0&hours=36,K7N0,LA
30.7183056,-91.4786667,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHZR&format=raw&date=0&hours=36,KHZR,LA
30.7503,-92.6884,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KACP&format=raw&date=0&hours=36,KACP,LA
30.5583889,-92.0993889,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KOPL&format=raw&date=0&hours=36,KOPL,LA
29.7095,-91.33898,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPTN&format=raw&date=0&hours=36,KPTN,LA
30.0874722,-90.5828333,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K1L0&format=raw&date=0&hours=36,KAPS,LA
32.48418,-92.6682,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KRSN&format=raw&date=0&hours=36,KRSN,LA
30.1315,-93.3761,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KUXL&format=raw&date=0&hours=36,KUXL,LA
44.0485,-70.28351,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KLEW&format=raw&date=0&hours=36,KLEW,ME
44.44977,-68.36156,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBHB&format=raw&date=0&hours=36,KBHB,ME
46.68897,-68.04481,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPQI&format=raw&date=0&hours=36,KPQI,ME
44.06011,-69.09923,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KRKD&format=raw&date=0&hours=36,KRKD,ME
43.39386,-70.708,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KSFM&format=raw&date=0&hours=36,KSFM,ME
44.9919,-70.6646,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K8B0&format=raw&date=0&hours=36,K8B0,ME
44.53325,-69.67553,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KWVL&format=raw&date=0&hours=36,KWVL,ME
39.3257,-76.4138,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMTN&format=raw&date=0&hours=36,KMTN,MD
38.8042,-76.069,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KESN&format=raw&date=0&hours=36,KESN,MD
39.16833,-77.166,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGAI&format=raw&date=0&hours=36,KGAI,MD
42.07199,-70.22138,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPVC&format=raw&date=0&hours=36,KPVC,MA
45.72267,-87.09373,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KESC&format=raw&date=0&hours=36,KESC,MI
46.52747,-90.131396,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KIWD&format=raw&date=0&hours=36,KIWD,MI
44.27242,-86.24692,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMBL&format=raw&date=0&hours=36,KMBL,MI
45.12665,-87.63844,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMNM&format=raw&date=0&hours=36,KMNM,MI
46.25075,-84.47239,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KCIU&format=raw&date=0&hours=36,KCIU,MI
43.64394,-94.4156,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KFRM&format=raw&date=0&hours=36,KFRM,MN
47.2111,-93.50984,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KGPZ&format=raw&date=0&hours=36,KGPZ,MN
47.2605052,-95.9280868,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K3N8&format=raw&date=0&hours=36,K3N8,MN
44.22165,-93.91874,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMKT&format=raw&date=0&hours=36,KMKT,MN
44.45053,-95.82186,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KMML&format=raw&date=0&hours=36,KMML,MN
45.3723,-94.7466,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPEX&format=raw&date=0&hours=36,KPEX,MN
47.249,-91.4156,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KBFW&format=raw&date=0&hours=36,KBFW,MN
48.06568,-96.18499,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KTVF&format=raw&date=0&hours=36,KTVF,MN
46.4503,-95.211,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KADC&format=raw&date=0&hours=36,KADC,MN
47.1594807,-94.6453467,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KY49&format=raw&date=0&hours=36,KY49,MN
43.65507,-95.57921,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KOTG&format=raw&date=0&hours=36,KOTG,MN
34.3635,-89.8926,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KPMU&format=raw&date=0&hours=36,KPMU,MS
30.3678056,-89.4546111,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KHSA&format=raw&date=0&hours=36,KHSA,MS
33.7611,-90.7579,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=KRNV&format=raw&date=0&hours=36,KRNV,MS
31.297,-89.8128333,AWOS IIIP_T,https://www.aviationweather.gov/metar/data?ids=K0R0&format=raw&date=0&hours=36,K0R0,MS
